ब्युरो	ORG	ORG	ORG
को	O	O	O
टोली	O	O	O
ले	O	O	O
भक्तपुर	LOC	LOC	LOC
बसपार्क	LOC	LOC	O
बाट	O	O	O
पक्राउ	O	O	O
गरे	O	O	O
हो	O	O	O
।	O	O	O

कैलाली	O	LOC	LOC
प्रहरी	O	ORG	O
प्रमुख	O	O	O
एसपी	O	O	O
सुदीप	PER	PER	PER
गिरी	PER	PER	PER
का	O	O	O
अनुसार	O	O	O
यो	O	O	O
समूह	O	O	O
ले	O	O	O
१०	O	O	O
दिन	O	O	O
देखि	O	O	O
धनगढी	LOC	LOC	LOC
बजार	O	O	O
क्षेत्र	O	O	O
मा	O	O	O
उपहार	O	O	O
को	O	O	O
प्रलोभन	O	O	O
देखाएर	O	O	O
सय	O	O	O
रुपैयाँ	O	O	O
कुपन	O	O	O
किन्न	O	O	O
लगाएर	O	O	O
सर्वसाधारण	O	O	O
लाई	O	O	O
ठगी	O	O	O
गर्दै	O	O	O
आए	O	O	O
थियो	O	O	O
।	O	O	O

नेपालगञ्ज	ORG	LOC	LOC
विमानस्थल	ORG	LOC	ORG
मा	O	O	O
पर्यटनमन्त्री	O	O	O
योगेश	PER	PER	PER
भट्टराई	PER	PER	PER
माथि	O	O	O
भए	O	O	O
को	O	O	O
दुव्र्यवहार	O	O	O
विषय	O	O	O
स्पष्टिकरण	O	O	O
दिन	O	O	O
शाही	PER	PER	PER
ले	O	O	O
आइतबार	O	O	O
आयोजना	O	O	O
गरे	O	O	O
पत्रकार	O	O	O
सम्मेलन	O	O	O
घम्साघम्सी	O	O	O
पछि	O	O	O
उन	O	O	O
लाई	O	O	O
नियन्त्रण	O	O	O
लिइए	O	O	O
थियो	O	O	O
।	O	O	O

भट्टराई	PER	PER	PER
ले	O	O	O
बाग्लुङ	LOC	LOC	LOC
सँगै	O	O	O
,	O	O	O
बेनी	LOC	LOC	LOC
पोखरा	LOC	LOC	LOC
गुल्मी	LOC	LOC	LOC
अर्घाखाँची	LOC	LOC	LOC
सम्म	O	O	O
लगेर	O	O	O
भेडा	O	O	O
च्याङ्ग्रा	O	O	O
बिक्री	O	O	O
गर्ने	O	O	O
गरे	O	O	O
को	O	O	O
बताए	O	O	O
।	O	O	O

चितवन	LOC	LOC	LOC
बाट	O	O	O
काठमाण्डौ	LOC	LOC	LOC
तर्फ	O	O	O
आउँदै	O	O	O
गरे	O	O	O
को	O	O	O
बा	O	O	O
३	O	O	O
ख	O	O	O
८३१९	O	O	O
नम्बर	O	O	O
गाडी	O	O	O
ले	O	O	O
विपरित	O	O	O
दिशा	O	O	O
जाँदै	O	O	O
९५	O	O	O
प	O	O	O
९७७१	O	O	O
मोटरसाइकल	O	O	O
लाई	O	O	O
ठक्कर	O	O	O
दिँदा	O	O	O
चालक	O	O	O
ईलाम	LOC	O	LOC
बाजु	O	O	LOC
की	O	O	LOC
२	O	O	LOC
का	O	O	O
३०	O	O	O
वर्षीय	O	O	O
मिलन	PER	PER	PER
राई	PER	PER	PER
घाइते	O	O	O
भए	O	O	O
छन्	O	O	O
।	O	O	O

वडा	O	O	O
प्रहरी	O	O	O
कार्यालय	O	O	O
श्रीपुर	LOC	LOC	LOC
का	O	O	O
निरीक्षक	O	O	O
चक्र	PER	PER	PER
बहादुर	PER	PER	PER
मल्ल	PER	PER	PER
ले	O	O	O
आगलागी	O	O	O
बाट	O	O	O
भए	O	O	O
को	O	O	O
क्षति	O	O	O
विवरण	O	O	O
संकलन	O	O	O
गर्न	O	O	O
बाँकी	O	O	O
रहे	O	O	O
जानकारी	O	O	O
दिए	O	O	O
।	O	O	O

वीरगञ्ज	ORG	LOC	ORG
महानगरपालिका	ORG	O	ORG
को	O	O	O
दुई	O	O	O
वटा	O	O	O
दमकल	O	O	O
सहायता	O	O	O
मा	O	O	O
स्थानीय	O	O	O
बासिन्दा	O	O	O
,	O	O	O
नेपाल	ORG	LOC	ORG
प्रहरी	ORG	ORG	ORG
सशस्त्र	ORG	ORG	ORG
नेपाली	ORG	O	ORG
सेना	ORG	ORG	ORG
संयुक्त	O	O	O
प्रयास	O	O	O
नियन्त्रण	O	O	O
लिईए	O	O	O
थियो	O	O	O
।	O	O	O

श्रीकृष्ण	ORG	ORG	ORG
कन्स्ट्रक्सन	ORG	ORG	ORG
ले	O	O	O
इस्	ORG	LOC	LOC
मा	ORG	O	LOC
गाउँपालि	ORG	O	O
का	ORG	O	O
मैदान	O	O	O
बाट	O	O	O
कोटकोटेरी	LOC	LOC	LOC
भन्ने	O	O	O
स्थान	O	O	O
सम्म	O	O	O
जोडने	O	O	O
मोटरबाटो	O	O	O
बनाइ	O	O	O
रहे	O	O	O
को	O	O	O
छ	O	O	O
।	O	O	O

पक्राउ	O	O	O
पर्ने	O	O	O
मा	O	O	O
गोदावरी	LOC	LOC	LOC
नगरपालिका	LOC	LOC	LOC
-	O	O	LOC
५	LOC	O	LOC
गेटा	LOC	LOC	O
का	O	O	O
२२	O	O	O
वर्षीय	O	O	O
सन्तोष	PER	PER	PER
भट्ट	PER	PER	PER
,	O	O	O
वडा	O	O	LOC
१	O	O	LOC
अत्तरिया	O	LOC	LOC
२८	O	O	O
गोविन्द	PER	PER	PER
चौधरी	PER	PER	PER
र	O	O	O
१३	O	O	LOC
कैलाली	O	LOC	LOC
गाउँ	O	LOC	O
३०	O	O	O
सहदेव	O	PER	PER
राना	O	PER	PER
रहे	O	O	O
छन्	O	O	O
।	O	O	O

विष्णु	LOC	LOC	LOC
गाउँपालि	O	O	O
का	O	O	O
वडा	LOC	O	LOC
नम्बर	LOC	O	LOC
३	LOC	O	LOC
वडाध्यक्ष	O	O	O
रामप्रवेश	PER	PER	PER
साह	PER	PER	PER
ले	O	O	O
आर्थिक	O	O	O
हिनामिना	O	O	O
मा	O	O	O
संलग्न	O	O	O
अध्यक्ष	O	O	O
यादव	PER	PER	PER
माथि	O	O	O
कारबाही	O	O	O
नभए	O	O	O
अदालत	O	ORG	ORG
र	O	ORG	O
अख्तियार	ORG	ORG	ORG
दुरुपयोग	ORG	ORG	ORG
अनुसन्धान	ORG	ORG	ORG
आयोग	ORG	ORG	ORG
न्याय	O	O	O
लागि	O	O	O
जान	O	O	O
बाध्य	O	O	O
हुने	O	O	O
बताए	O	O	O
।	O	O	O

दिल्ली	LOC	LOC	LOC
मा	O	O	O
अन्न	ORG	ORG	O
पूर्ण	ORG	ORG	O
पोष्ट	ORG	ORG	O
सँग	O	O	O
कुराकानी	O	O	O
को	O	O	O
क्रम	O	O	O
ओली	PER	PER	PER
ले	O	O	O
सरकार	O	O	O
४	O	O	O
-	O	O	O
५	O	O	O
दिन	O	O	O
मै	O	O	O
ढल्छ	O	O	O
भनेर	O	O	O
प्रचण्ड	PER	PER	PER
लाई	O	O	O
व्यंग्यात्मक	O	O	O
जवाफ	O	O	O
दिए	O	O	O
का	O	O	O
हुन्	O	O	O
।	O	O	O

भारतीय	O	O	O
समकक्षी	O	O	O
नरेन्द्र	PER	PER	PER
दामोदर	PER	PER	PER
मोदी	PER	PER	PER
को	O	O	O
शपथग्रहण	O	O	O
समारोह	O	O	O
मा	O	O	O
भाग	O	O	O
लिन	O	O	O
दिल्ली	LOC	LOC	O
ओर्लिएदेखि	O	O	O
का	O	O	O
२४	O	O	O
घण्टा	O	O	O
उनी	O	O	O
बढी	O	O	O
सोचमग्न	O	O	O
देखिए	O	O	O
।	O	O	O

पौडेल	PER	O	PER
पक्ष	O	O	O
बाट	O	O	O
दीपक	PER	PER	PER
खड्	PER	PER	PER
का	PER	PER	PER
,	O	O	O
सुरेन्द्र	PER	PER	PER
आचार्य	PER	PER	PER
कञ्चनचन्द्र	PER	PER	PER
बादे	PER	PER	PER
को	O	O	O
टुंगो	O	O	O
लागे	O	O	O
हो	O	O	O
।	O	O	O

नेता	O	O	O
पौडेल	PER	PER	PER
ले	O	O	O
जापान	LOC	LOC	LOC
जानु	O	O	O
अघि	O	O	O
नै	O	O	O
यी	O	O	O
तीन	O	O	O
सहित	O	O	O
जीवन	PER	PER	PER
परियार	PER	PER	PER
को	O	O	O
नाम	O	O	O
अन्तिम	O	O	O
मा	O	O	O
हाल्दै	O	O	O
सभापति	O	O	O
देउवा	PER	PER	PER
लाई	O	O	O
पठाए	O	O	O
का	O	O	O
थिए	O	O	O
।	O	O	O

नेपाल	O	O	LOC
मा	O	O	O
सरकार	O	O	O
परिवर्तन	O	O	O
बारे	O	O	O
भइरहेकेा	O	O	O
कसरत	O	O	O
सोधिए	O	O	O
को	O	O	O
प्रश्न	O	O	O
भारतीय	O	O	ORG
विदेश	O	O	ORG
मन्त्रालय	O	O	ORG
का	O	O	O
प्रवक्ता	O	O	O
विकास	PER	O	PER
स्व	PER	O	PER
रुपले	PER	O	PER
बिहीबार	O	O	O
पत्रकार	O	O	O
सँग	O	O	O
भने	O	O	O
,	O	O	O
'	O	O	O
यो	O	O	O
आन्तरिक	O	O	O
मामला	O	O	O
हो	O	O	O
।	O	O	O

टर्किस	ORG	ORG	O
हृयाकर्स	ORG	ORG	O
समूह	ORG	ORG	O
ले	O	O	O
सानिमा	ORG	ORG	ORG
बैंक	ORG	ORG	ORG
र	O	O	O
बिजनस	ORG	ORG	ORG
युनिभर्सल	ORG	ORG	ORG
डेभलपमेन्ट	ORG	ORG	ORG
को	O	O	O
डाटा	O	O	O
हृयाक	O	O	O
गरे	O	O	O
डेढ	O	O	O
वर्ष	O	O	O
पछि	O	O	O
खुलासा	O	O	O
भयो	O	O	O
।	O	O	O

केडिया	PER	PER	PER
को	O	O	O
उद्धार	O	O	O
गर्न	O	O	O
नेपाली	O	O	O
सुरक्षाकर्मी	O	O	O
ले	O	O	O
भारतीय	O	O	O
सहयोग	O	O	O
मा	O	O	O
विहार	LOC	LOC	LOC
मोतिहारी	LOC	LOC	LOC
र	O	O	O
बेतिया	LOC	LOC	LOC
जिल्ला	LOC	O	O
का	O	O	O
विभिन्न	O	O	O
स्थान	O	O	O
खोजतलास	O	O	O
भइ	O	O	O
रहेको	O	O	O
जनाए	O	O	O
छन्	O	O	O
।	O	O	O

बोलिभिया	LOC	LOC	LOC
बाट	O	O	O
तीन	O	O	O
केजी	O	O	O
५४	O	O	O
ग्राम	O	O	O
कोकिन	O	O	O
लिएर	O	O	O
आए	O	O	O
की	O	O	O
बोलिभियन	O	O	O
महिला	O	O	O
रोज्जी	PER	PER	PER
गुड्डी	PER	PER	PER
टोलेडो	PER	PER	PER
भ्यालेजोस	PER	PER	PER
र	O	O	O
लिन	O	O	O
थाई	O	O	O
वारान्या	PER	PER	PER
क्युपिकुल	PER	PER	PER
पक्राउ	O	O	O
परे	O	O	O
का	O	O	O
छन्	O	O	O
।	O	O	O

केन्द्रीय	ORG	ORG	O
क्याम्पस	ORG	ORG	O
कीर्तिपुर	LOC	ORG	LOC
मा	O	O	O
अध्ययनरत	O	O	O
विद्यार्थी	O	O	O
लाई	O	O	O
५०	O	O	O
प्रतिशत	O	O	O
छुट	O	O	O
दिइए	O	O	O
को	O	O	O
टिकट	O	O	O
बिक्री	O	O	O
तथा	O	O	O
व्यवस्थापन	O	O	O
गरि	O	O	O
रहेको	O	O	O
ईसेवा	ORG	ORG	ORG
फोन	ORG	ORG	ORG
पे	ORG	ORG	ORG
प्रालि	ORG	ORG	O
ले	O	O	O
जनाए	O	O	O
आज	O	O	O
अन्न	ORG	ORG	O
पूर्ण	ORG	ORG	O
पोस्ट	ORG	ORG	O
समाचार	O	O	O
छ	O	O	O
।	O	O	O

काठमाडौं	LOC	ORG	ORG
जिल्ला	O	ORG	ORG
अदालत	O	ORG	ORG
ले	O	O	O
तामाङ	PER	ORG	PER
लाई	O	O	O
बुधवार	O	O	O
पुर्पक्ष	O	O	O
का	O	O	O
लागि	O	O	O
कारागार	O	O	O
चलान	O	O	O
गरे	O	O	O
को	O	O	O
हो	O	O	O
।	O	O	O

टाइम्स	ORG	ORG	ORG
आफ	ORG	ORG	ORG
इन्डिया	ORG	ORG	ORG
मा	O	O	O
प्रकाशित	O	O	O
लेख	O	O	O
कूटनीतिक	O	O	O
संवाददाता	O	O	O
इन्द्राणी	PER	PER	PER
वाग्ची	PER	PER	PER
प्रधानमनत्री	O	O	O
ओली	PER	PER	PER
को	O	O	O
राजीनामा	O	O	O
भारत	LOC	LOC	LOC
लागि	O	O	O
सुखद	O	O	O
समाचार	O	O	O
रहे	O	O	O
तर्क	O	O	O
गर्छन्	O	O	O
।	O	O	O

यादव	PER	PER	PER
हत्या	O	O	O
प्रकरण	O	O	O
मा	O	O	O
विराटनगर	LOC	LOC	ORG
महानगरपालि	O	O	ORG
का	O	O	O
-	LOC	O	ORG
१४	O	O	ORG
वडाध्यक्ष	O	O	O
बलदेव	PER	PER	PER
,	O	O	O
उन	O	O	O
छोरा	O	O	O
रवीन	PER	PER	PER
विराटनगर-	LOC	LOC	LOC
१८	LOC	O	LOC
अध्यक्ष	O	O	O
सञ्जय	PER	PER	PER
शाह	PER	PER	PER
र	O	O	O
जहदा	LOC	LOC	ORG
गाउँपालि	LOC	O	ORG
१	LOC	O	ORG
प्रदीपचन्द	PER	PER	PER
लाई	O	O	O
प्रतिवादी	O	O	O
बनाएर	O	O	O
मुद्दा	O	O	O
दायर	O	O	O
गरिए	O	O	O
को	O	O	O
छ	O	O	O
।	O	O	O

आगलागी	O	O	O
मा	O	O	O
निमदोर्जे	PER	PER	PER
शेर्पा	PER	PER	PER
,	O	O	O
कमल	PER	PER	PER
मुखिया	PER	PER	PER
चक्र	PER	PER	PER
र	O	O	O
लाक्पा	PER	PER	PER
को	O	O	O
घर	O	O	O
जले	O	O	O
हो	O	O	O
।	O	O	O

सुनसरी	ORG	LOC	ORG
जिल्ला	ORG	LOC	ORG
कमिटी	ORG	LOC	ORG
का	O	O	O
तर्फ	O	O	O
बाट	O	O	O
तिलक	PER	PER	PER
राई	PER	PER	PER
लाई	O	O	O
मेयर	O	O	O
को	O	O	O
उम्मेद्वार	O	O	O
घोषणा	O	O	O
गरिसके	O	O	O
पनि	O	O	O
पार्टी	O	O	O
केन्द्र	O	O	O
यस	O	O	O
ले	O	O	O
औपचारिकता	O	O	O
पाइ	O	O	O
सकेको	O	O	O
छैन	O	O	O
।	O	O	O

विराटनगर	LOC	LOC	ORG
महानगरपालिका	ORG	LOC	ORG
का	O	O	O
मेयर	O	O	O
भीम	O	PER	PER
पराजुली	O	PER	PER
पनि	O	O	O
लाई	O	O	O
ठूलो	O	O	O
क्षति	O	O	O
पुगे	O	O	O
को	O	O	O
बताउँछन्	O	O	O
।	O	O	O

कोशी	ORG	ORG	ORG
अञ्चल	ORG	ORG	ORG
अस्पताल	O	O	ORG
विराटनगर	LOC	LOC	LOC
का	O	O	O
वरिष्ठ	O	O	O
हाडजोर्ने	O	O	O
रोग	O	O	O
विशेषज्ञ	O	O	O
डाक्टर	O	O	O
दाहाल	PER	PER	PER
हाम्रो	O	O	ORG
संस्थापक	O	O	O
अध्यक्ष	O	O	O
पनि	O	O	O
थिए	O	O	O
।	O	O	O

काठमाडौं	LOC	O	O
टावर	LOC	O	O
बनाउने	O	O	O
भन्दै	O	O	O
बसपार्क	O	O	LOC
कब्जा	O	O	O
गरे	O	O	O
पनि	O	O	O
सरकार	O	O	O
ले	O	O	O
भेटवाल	PER	PER	PER
लाई	O	O	O
कुनै	O	O	O
कारवाही	O	O	O
को	O	O	O
छैन	O	O	O
।	O	O	O

एडिबी	ORG	ORG	ORG
को	O	O	O
सहयोग	O	O	O
मा	O	O	O
निर्माण	O	O	O
भइ	O	O	O
रहेको	O	O	O
उक्त	O	O	O
प्रसारण	O	O	O
लाइन	O	O	O
भएर	O	O	O
कटहरी	LOC	LOC	LOC
-	O	O	O
१	LOC	LOC	LOC
महेशपुर	LOC	LOC	LOC
खोरिया	LOC	LOC	LOC
रहे	O	O	O
सबस्टेसन	O	O	O
चार्ज	O	O	O
हुन	O	O	O
सके	O	O	O
विराटनगर	ORG	ORG	ORG
देखिए	O	O	O
लो	O	O	O
भोल्टेज	O	O	O
समस्या	O	O	O
समाधान	O	O	O
हुने	O	O	O
वितरण	ORG	ORG	ORG
केन्द्र	ORG	ORG	ORG
का	O	O	O
प्रमुख	O	O	O
राजीव	PER	PER	PER
सिंह	PER	PER	PER
बताउँछन्	O	O	O
।	O	O	O

कोशी	ORG	ORG	ORG
अस्पताल	ORG	ORG	ORG
का	O	O	O
हर्त	O	O	O
कर्ता	O	O	O
मानिने	O	O	O
नायव	O	O	O
सुब्बा	O	O	O
नवराज	PER	PER	PER
लुइँटेल	PER	PER	PER
को	O	O	O
नियुक्ति	O	O	O
फाइल	O	O	O
नै	O	O	O
गायब	O	O	O
भए	O	O	O
छ	O	O	O
।	O	O	O

रिना	PER	PER	PER
को	O	O	O
शव	O	O	O
भेटिए	O	O	O
नौ	O	O	O
दिन	O	O	O
पछि	O	O	O
आइतबार	O	O	O
आफन्त	O	O	O
ले	O	O	O
दाहसंस्कार	O	O	O
गरे	O	O	O
कबिता	PER	PER	PER
पराजुली	PER	PER	PER
संयोजकत्व	O	O	O
संघर्ष	O	ORG	O
समिति	O	ORG	O
विघटन	O	O	O
गरिए	O	O	O
हो	O	O	O
।	O	O	O

नोबेल	ORG	ORG	ORG
मेडिकल	ORG	ORG	ORG
कलेज	ORG	ORG	ORG
मा	O	O	O
एमबीबीएस	O	O	O
अध्ययन	O	O	O
गरि	O	O	O
रहेका	O	O	O
बिजयकुमार	PER	PER	PER
को	O	O	O
घर	O	O	O
सिरहा	LOC	LOC	LOC
लहान	LOC	LOC	LOC
-९	LOC	O	O
पर्छ	O	O	O
।	O	O	O

प्रदेशसभा	ORG	ORG	ORG
सचिवालय	ORG	ORG	ORG
का	O	O	O
कानून	O	O	O
अधिकृत	O	O	O
मञ्जु	PER	PER	PER
खड्का	PER	PER	PER
अनुसार	O	O	O
नाम	O	O	O
र	O	O	O
राजधानी	O	O	O
सम्बन्धी	O	O	O
प्रस्ताव	O	O	O
१९	O	O	O
वैशाख	O	O	O
सम्म	O	O	O
मा	O	O	O
दर्ता	O	O	O
गराउनुपर्नेछ	O	O	O
।	O	O	O

काठमाडौं	LOC	LOC	LOC
कलं	O	LOC	LOC
की	O	LOC	LOC
डेरा	O	O	O
गरी	O	O	O
बस्दै	O	O	O
आए	O	O	O
का	O	O	O
सप्तरी	LOC	LOC	LOC
को	O	O	O
हनुमाननगर	LOC	LOC	O
कंकालिनी	LOC	LOC	LOC
नगरपालिका	LOC	LOC	LOC
–	O	O	O
१	LOC	O	LOC
२७	O	O	O
वर्षीय	O	O	O
विशुनप्रताप	PER	PER	PER
साह	PER	PER	PER
र	O	O	O
सिन्धुली	O	LOC	LOC
मरिण	O	LOC	ORG
गाउँपालि	O	LOC	ORG
४	O	O	O
२४	O	O	O
सुरेश	O	PER	PER
माझी	O	PER	PER
लाई	O	O	O
नेपाल	O	LOC	ORG
प्रहरी	O	O	ORG
लागुऔषध	O	O	ORG
नियन्त्रण	O	O	ORG
ब्यूरो	O	O	ORG
विराटनगर	LOC	LOC	LOC
ले	O	O	O
पक्रे	O	O	O
हो	O	O	O
।	O	O	O

आइतबार	O	O	O
राति	O	O	O
भए	O	O	O
को	O	O	O
खेल	O	O	O
मा	O	O	O
लेष्टर	ORG	ORG	ORG
ले	O	O	O
न्युक्यासल	ORG	ORG	ORG
लाई	O	O	O
५	O	O	O
-	O	O	O
०	O	O	O
गोलअन्तर	O	O	O
पराजित	O	O	O
गरे	O	O	O
हो	O	O	O
।	O	O	O

सिटी	ORG	O	ORG
को	O	O	O
जित	O	O	O
मा	O	O	O
ग्राबियल	PER	PER	PER
जिसस	PER	PER	PER
,	O	O	O
रियाद	PER	PER	PER
महरेज	PER	PER	PER
र	O	O	O
रहिम	PER	PER	PER
स्ट्रर्लिङ	PER	PER	PER
ले	O	O	O
गोल	O	O	O
गरे	O	O	O
।	O	O	O

खेल	O	O	O
को	O	O	O
४१	O	O	O
औं	O	O	O
मिनेट	O	O	O
मा	O	O	O
स्वारेज	PER	PER	PER
ले	O	O	O
गोल	O	O	O
गर्दै	O	O	O
बार्सिलोना	ORG	ORG	LOC
लाई	O	O	O
अग्रता	O	O	O
दिलाए	O	O	O
का	O	O	O
थिए	O	O	O
।	O	O	O

स्पेनिस	ORG	ORG	ORG
फुटबल	ORG	ORG	ORG
फेडेरेसन	ORG	ORG	ORG
ले	O	O	O
नियमविपरीत	O	O	O
ग्रिजम्यान	PER	PER	LOC
लाई	O	O	O
क्लब	ORG	O	O
मा	O	O	O
अनुबन्धन	O	O	O
गरे	O	O	O
को	O	O	O
भन्दै	O	O	O
बार्सिलोना	ORG	ORG	ORG
३००	O	O	O
युरो	O	O	O
जरिवाना	O	O	O
हो	O	O	O
।	O	O	O

जोर्डन	LOC	LOC	LOC
को	O	O	O
जार्	O	LOC	LOC
का	O	LOC	O
सिटी	O	O	O
स्थित	O	O	O
प्रिन्स	O	LOC	PER
मोहम्मद	PER	LOC	PER
अन्तर्राष्ट्रिय	O	LOC	PER
रंगशाला	O	LOC	PER
मा	O	O	O
सोमबार	O	O	O
राति	O	O	O
भए	O	O	O
खेल	O	O	O
नेपाल	LOC	LOC	LOC
ले	O	O	O
कुवेत	LOC	LOC	LOC
सँग	O	O	O
१	O	O	O
–	O	O	O
गोल	O	O	O
बराबरी	O	O	O
खेले	O	O	O
हो	O	O	O
।	O	O	O

श्रीलंका	LOC	LOC	LOC
मा	O	O	O
जारी	O	O	O
यू	O	O	O
-	O	O	O
१९	O	O	O
एसिया	O	O	O
कप	O	O	O
क्रिकेट	O	O	O
नेपाल	LOC	ORG	LOC
ले	O	O	O
आज	O	O	O
१०	O	O	O
बजेर	O	O	O
१५	O	O	O
मिनेट	O	O	O
आफ्नो	O	O	O
दोस्रो	O	O	O
खेल	O	O	O
बंगलादेश	LOC	ORG	LOC
सँग	O	O	O
प्रतिस्पर्धा	O	O	O
गर्न	O	O	O
लागे	O	O	O
को	O	O	O
हो	O	O	O
।	O	O	O

शनिबार	O	O	O
राति	O	O	O
भए	O	O	O
को	O	O	O
खेल	O	O	O
मा	O	O	O
लिभरपुल	ORG	LOC	ORG
ले	O	O	O
आफ्नो	O	O	O
अपराजित	O	O	O
यात्रा	O	O	O
लाई	O	O	O
काय	O	O	O
मै	O	O	O
राख्ने	O	O	O
क्रम	O	O	O
बर्नली	ORG	LOC	ORG
३	O	O	O
–	O	O	O
०	O	O	O
गोल	O	O	O
अन्तर	O	O	O
पराजित	O	O	O
गरे	O	O	O
हो	O	O	O
।	O	O	O

यता	O	O	O
चेल्सी	ORG	ORG	ORG
का	O	O	O
लागि	O	O	O
एन्टोनी	PER	PER	PER
कोन्टे	PER	PER	PER
ले	O	O	O
गोल	O	O	O
फर्काए	O	O	O
।	O	O	O

घरेलु	O	O	O
टोली	O	O	O
इंग्ल्यान्ड	LOC	LOC	LOC
लाई	O	O	O
युरो	O	O	O
कप	O	O	O
मा	O	O	O
प्रवेश	O	O	O
गराउने	O	O	O
क्रम	O	O	O
कप्तान	O	O	O
ह्यारी	PER	PER	PER
केन	PER	PER	PER
ले	O	O	O
ह्याट्रिक	O	O	O
गोल	O	O	O
गरे	O	O	O
।	O	O	O

बिहीबार	O	O	O
राति	O	O	O
वल्र्ड	LOC	LOC	LOC
ट्राफोर्ड	LOC	LOC	LOC
मा	O	O	O
भए	O	O	O
को	O	O	O
खेल	O	O	O
घरेलु	O	O	O
टिम	O	O	O
युनाइटेड	ORG	ORG	ORG
ले	O	O	O
सर्वियन	O	O	O
क्लब	O	O	O
पार्टिजन	ORG	ORG	ORG
लाई	O	O	O
पराजित	O	O	O
गर्दै	O	O	O
अन्तिम	O	O	O
३२	O	O	O
आफ्नो	O	O	O
स्थान	O	O	O
सुरक्षित	O	O	O
गरे	O	O	O
हो	O	O	O
।	O	O	O

घरेलु	O	O	O
मैदान	O	O	O
मा	O	O	O
क्रिस्टल	ORG	ORG	ORG
प्यालेस	ORG	ORG	ORG
ले	O	O	O
लिग	O	O	O
लिडर	O	O	O
लिभरपुल	ORG	ORG	ORG
लाई	O	O	O
पहिलो	O	O	O
हाफ	O	O	O
गोलरहित	O	O	O
बराबरी	O	O	O
रोके	O	O	O
को	O	O	O
थियो	O	O	O
।	O	O	O

निर्देशक	O	O	O
दीपाश्री	PER	PER	PER
निरौला	PER	PER	PER
,	O	O	O
नायिका	O	O	O
वर्षा	PER	PER	PER
राउत	PER	PER	PER
निर्माता	O	O	O
माधव	PER	PER	PER
वाग्	PER	PER	PER
ले	O	PER	PER
हाँस्य	O	O	O
कलाकार	O	O	O
जोडी	O	O	O
सिताराम	PER	PER	PER
कट्टेल	PER	PER	PER
र	O	O	O
कुञ्जना	PER	PER	PER
घिमिरे	PER	PER	PER
लगायत	O	O	O
हल	O	LOC	O
पुगे	O	O	O
का	O	O	O
थिए	O	O	O
।	O	O	O

त्यस्तै	O	O	O
नायक	O	O	O
निखिल	PER	PER	PER
उप्रेती	PER	PER	PER
र	O	O	O
नायिका	O	O	O
सञ्चिता	PER	PER	PER
लुईटेल	PER	PER	PER
ले	O	O	O
पनि	O	O	O
काठमाडौं	LOC	LOC	LOC
मा	O	O	O
नै	O	O	O
रहेर	O	O	O
दशैं	O	O	O
मनाए	O	O	O
का	O	O	O
छन्	O	O	O
।	O	O	O

अनलाइनखबर	ORG	ORG	ORG
सँग	O	O	O
चलचित्र	O	O	O
र	O	O	O
करिअर	O	O	O
को	O	O	O
बारे	O	O	O
मा	O	O	O
कुराकानी	O	O	O
गर्दै	O	O	O
नायक	O	O	O
केसी	PER	PER	PER
ले	O	O	O
धेरै	O	O	O
कुरा	O	O	O
शेयर	O	O	O
गरे	O	O	O
का	O	O	O
छन्	O	O	O
।	O	O	O

नायक	O	O	O
केसी	PER	PER	PER
नयाँ	O	O	O
चलचित्र	O	O	O
‘	O	O	O
पारस’को	O	O	PER
तयारी	O	O	O
मा	O	O	O
लागे	O	O	O
का	O	O	O
छन्	O	O	O
भने	O	O	O
नायिका	O	O	O
साम्राज्ञी	PER	PER	PER
राज्यलक्ष्मी	PER	PER	PER
शाह	PER	PER	PER
पनि	O	O	O
नै	O	O	O
ध्यान	O	O	O
दिइ	O	O	O
रहेकी	O	O	O
छिन्	O	O	O
।	O	O	O

परराष्ट्रमन्त्री	O	O	O
प्रदीप	PER	PER	PER
ज्ञवाली	PER	PER	PER
ले	O	O	O
नेपाल	O	LOC	O
को	O	O	O
नयाँ	O	O	O
नक्सा	O	O	O
पारित	O	O	O
भए	O	O	O
विषय	O	O	O
मा	O	O	O
गरे	O	O	O
ट्विट	O	O	O
लाई	O	O	O
मनिषा	PER	PER	PER
रि	O	O	O
-	O	O	O
की	O	O	O
थिइन्	O	O	O
।	O	O	O

समाचार	O	O	O
मा	O	O	O
प्रधानमन्त्री	O	O	O
केपी	PER	PER	PER
शर्मा	PER	PER	PER
ओली	PER	PER	PER
ले	O	O	O
नेपाल	LOC	LOC	LOC
भारत	LOC	LOC	LOC
बाट	O	O	O
आए	O	O	O
को	O	O	O
भाइरस	O	O	O
कडा	O	O	O
भए	O	O	O
विषय	O	O	O
गरे	O	O	O
टिप्पणी	O	O	O
माथि	O	O	O
पनि	O	O	O
आपत्ति	O	O	O
जनाइए	O	O	O
छ	O	O	O
।	O	O	O

प्रमोद	PER	PER	ORG
खरेल	PER	PER	ORG
को	O	O	O
आवाज	O	O	O
मा	O	O	O
रहे	O	O	O
एक	O	O	O
गीत	O	O	O
भिडियो	O	O	O
पल	PER	PER	PER
र	O	O	O
पूजा	PER	PER	PER
देखिन	O	O	O
लागे	O	O	O
का	O	O	O
हुन्	O	O	O
।	O	O	O

सुहाना	PER	PER	PER
